year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
1992,National,13,89,DEM,Bill Clinton,8/6/92,54.12841,FALSE
1992,National,13,89,REP,George Bush,8/6/92,30.773547,TRUE
1992,National,13,88,DEM,Bill Clinton,8/7/92,54.520316,FALSE
1992,National,13,88,REP,George Bush,8/7/92,31.244087,TRUE
1992,National,12,87,DEM,Bill Clinton,8/8/92,54.520316,FALSE
1992,National,12,87,REP,George Bush,8/8/92,31.244087,TRUE
1992,National,12,86,DEM,Bill Clinton,8/9/92,54.954705,FALSE
1992,National,12,86,REP,George Bush,8/9/92,32.861786,TRUE
1992,National,12,85,DEM,Bill Clinton,8/10/92,54.954705,FALSE
1992,National,12,85,REP,George Bush,8/10/92,32.861786,TRUE
1992,National,12,84,DEM,Bill Clinton,8/11/92,53.022203,FALSE
1992,National,12,84,REP,George Bush,8/11/92,32.522829,TRUE
1992,National,12,83,DEM,Bill Clinton,8/12/92,51.834754,FALSE
1992,National,12,83,REP,George Bush,8/12/92,31.918899,TRUE
1992,National,12,82,DEM,Bill Clinton,8/13/92,51.834675,FALSE
1992,National,12,82,REP,George Bush,8/13/92,31.919654,TRUE
1992,National,12,81,DEM,Bill Clinton,8/14/92,51.674168,FALSE
1992,National,12,81,REP,George Bush,8/14/92,32.478874,TRUE
1992,National,11,80,DEM,Bill Clinton,8/15/92,51.688565,FALSE
1992,National,11,80,REP,George Bush,8/15/92,32.442515,TRUE
1992,National,11,79,DEM,Bill Clinton,8/16/92,51.009355,FALSE
1992,National,11,79,REP,George Bush,8/16/92,32.780675,TRUE
1992,National,11,78,DEM,Bill Clinton,8/17/92,51.164531,FALSE
1992,National,11,78,REP,George Bush,8/17/92,33.284092,TRUE
1992,National,11,77,DEM,Bill Clinton,8/18/92,51.529429,FALSE
1992,National,11,77,REP,George Bush,8/18/92,34.750076,TRUE
1992,National,11,76,DEM,Bill Clinton,8/19/92,51.439705,FALSE
1992,National,11,76,REP,George Bush,8/19/92,37.083661,TRUE
1992,National,11,75,DEM,Bill Clinton,8/20/92,49.869469,FALSE
1992,National,11,75,REP,George Bush,8/20/92,39.388669,FALSE
1992,National,11,74,DEM,Bill Clinton,8/21/92,49.519858,FALSE
1992,National,11,74,REP,George Bush,8/21/92,40.520984,FALSE
1992,National,10,73,DEM,Bill Clinton,8/22/92,49.451077,FALSE
1992,National,10,73,REP,George Bush,8/22/92,40.635178,FALSE
1992,National,10,72,DEM,Bill Clinton,8/23/92,49.35796,FALSE
1992,National,10,72,REP,George Bush,8/23/92,40.973292,FALSE
1992,National,10,71,DEM,Bill Clinton,8/24/92,48.919298,FALSE
1992,National,10,71,REP,George Bush,8/24/92,40.145723,FALSE
1992,National,10,70,DEM,Bill Clinton,8/25/92,48.403745,FALSE
1992,National,10,70,REP,George Bush,8/25/92,40.820442,FALSE
1992,National,10,69,DEM,Bill Clinton,8/26/92,48.403745,FALSE
1992,National,10,69,REP,George Bush,8/26/92,40.820442,FALSE
1992,National,10,68,DEM,Bill Clinton,8/27/92,48.502969,FALSE
1992,National,10,68,REP,George Bush,8/27/92,41.861348,FALSE
1992,National,10,67,DEM,Bill Clinton,8/28/92,48.249674,FALSE
1992,National,10,67,REP,George Bush,8/28/92,41.819814,FALSE
1992,National,9,66,DEM,Bill Clinton,8/29/92,48.18649,FALSE
1992,National,9,66,REP,George Bush,8/29/92,41.88933,FALSE
1992,National,9,65,DEM,Bill Clinton,8/30/92,49.05749,FALSE
1992,National,9,65,REP,George Bush,8/30/92,41.36549,FALSE
1992,National,9,64,DEM,Bill Clinton,8/31/92,49.057697,FALSE
1992,National,9,64,REP,George Bush,8/31/92,41.365544,FALSE
1992,National,9,63,DEM,Bill Clinton,9/1/92,48.933167,FALSE
1992,National,9,63,REP,George Bush,9/1/92,41.731201,FALSE
1992,National,9,62,DEM,Bill Clinton,9/2/92,48.912369,FALSE
1992,National,9,62,REP,George Bush,9/2/92,41.517126,FALSE
1992,National,9,61,DEM,Bill Clinton,9/3/92,48.913183,FALSE
1992,National,9,61,REP,George Bush,9/3/92,41.51815,FALSE
1992,National,9,60,DEM,Bill Clinton,9/4/92,48.913183,FALSE
1992,National,9,60,REP,George Bush,9/4/92,41.51815,FALSE
1992,National,8,59,DEM,Bill Clinton,9/5/92,47.526964,FALSE
1992,National,8,59,REP,George Bush,9/5/92,40.554369,FALSE
1992,National,8,58,DEM,Bill Clinton,9/6/92,48.611381,FALSE
1992,National,8,58,REP,George Bush,9/6/92,41.058942,FALSE
1992,National,8,57,DEM,Bill Clinton,9/7/92,48.736137,FALSE
1992,National,8,57,REP,George Bush,9/7/92,40.950857,FALSE
1992,National,8,56,DEM,Bill Clinton,9/8/92,48.967302,FALSE
1992,National,8,56,REP,George Bush,9/8/92,40.946865,FALSE
1992,National,8,55,DEM,Bill Clinton,9/9/92,48.920787,FALSE
1992,National,8,55,REP,George Bush,9/9/92,40.771292,FALSE
1992,National,8,54,DEM,Bill Clinton,9/10/92,49.004106,FALSE
1992,National,8,54,REP,George Bush,9/10/92,40.720686,FALSE
1992,National,8,53,DEM,Bill Clinton,9/11/92,49.078573,FALSE
1992,National,8,53,REP,George Bush,9/11/92,40.650992,FALSE
1992,National,7,52,DEM,Bill Clinton,9/12/92,49.078573,FALSE
1992,National,7,52,REP,George Bush,9/12/92,40.650994,FALSE
1992,National,7,51,DEM,Bill Clinton,9/13/92,48.901286,FALSE
1992,National,7,51,REP,George Bush,9/13/92,39.387215,FALSE
1992,National,7,50,DEM,Bill Clinton,9/14/92,49.088551,FALSE
1992,National,7,50,REP,George Bush,9/14/92,39.223514,FALSE
1992,National,7,49,DEM,Bill Clinton,9/15/92,48.568229,FALSE
1992,National,7,49,REP,George Bush,9/15/92,39.004696,FALSE
1992,National,7,48,DEM,Bill Clinton,9/16/92,48.540953,FALSE
1992,National,7,48,REP,George Bush,9/16/92,38.909078,FALSE
1992,National,7,47,DEM,Bill Clinton,9/17/92,48.506189,FALSE
1992,National,7,47,REP,George Bush,9/17/92,38.825314,FALSE
1992,National,7,46,DEM,Bill Clinton,9/18/92,48.498924,FALSE
1992,National,7,46,REP,George Bush,9/18/92,38.831895,FALSE
1992,National,6,45,DEM,Bill Clinton,9/19/92,48.499392,FALSE
1992,National,6,45,REP,George Bush,9/19/92,38.832596,FALSE
1992,National,6,44,DEM,Bill Clinton,9/20/92,48.979066,FALSE
1992,National,6,44,REP,George Bush,9/20/92,38.277098,FALSE
1992,National,6,43,DEM,Bill Clinton,9/21/92,48.995818,FALSE
1992,National,6,43,REP,George Bush,9/21/92,37.914338,FALSE
1992,National,6,42,DEM,Bill Clinton,9/22/92,49.017334,FALSE
1992,National,6,42,REP,George Bush,9/22/92,37.710277,FALSE
1992,National,6,41,DEM,Bill Clinton,9/23/92,48.381905,FALSE
1992,National,6,41,REP,George Bush,9/23/92,36.981638,FALSE
1992,National,6,40,DEM,Bill Clinton,9/24/92,47.756345,FALSE
1992,National,6,40,REP,George Bush,9/24/92,36.713552,FALSE
1992,National,6,39,DEM,Bill Clinton,9/25/92,47.434145,FALSE
1992,National,6,39,REP,George Bush,9/25/92,36.692083,FALSE
1992,National,5,38,DEM,Bill Clinton,9/26/92,47.418575,FALSE
1992,National,5,38,REP,George Bush,9/26/92,36.71696,FALSE
1992,National,5,37,DEM,Bill Clinton,9/27/92,47.413579,FALSE
1992,National,5,37,REP,George Bush,9/27/92,36.663806,FALSE
1992,National,5,36,DEM,Bill Clinton,9/28/92,47.276982,FALSE
1992,National,5,36,REP,George Bush,9/28/92,36.487485,FALSE
1992,National,5,35,DEM,Bill Clinton,9/29/92,47.200791,FALSE
1992,National,5,35,REP,George Bush,9/29/92,36.291261,FALSE
1992,National,5,34,DEM,Bill Clinton,9/30/92,47.405328,FALSE
1992,National,5,34,REP,George Bush,9/30/92,35.897577,FALSE
1992,National,5,33,DEM,Bill Clinton,10/1/92,47.400157,FALSE
1992,National,5,33,REP,George Bush,10/1/92,35.621098,FALSE
1992,National,5,32,DEM,Bill Clinton,10/2/92,45.965501,FALSE
1992,National,5,32,REP,George Bush,10/2/92,35.253946,FALSE
1992,National,4,31,DEM,Bill Clinton,10/3/92,45.776086,FALSE
1992,National,4,31,REP,George Bush,10/3/92,35.250111,FALSE
1992,National,4,30,DEM,Bill Clinton,10/4/92,47.439048,FALSE
1992,National,4,30,REP,George Bush,10/4/92,35.582969,FALSE
1992,National,4,29,DEM,Bill Clinton,10/5/92,47.57178,FALSE
1992,National,4,29,REP,George Bush,10/5/92,35.594723,FALSE
1992,National,4,28,DEM,Bill Clinton,10/6/92,47.541234,FALSE
1992,National,4,28,REP,George Bush,10/6/92,35.590129,FALSE
1992,National,4,27,DEM,Bill Clinton,10/7/92,47.679192,FALSE
1992,National,4,27,REP,George Bush,10/7/92,35.440159,FALSE
1992,National,4,26,DEM,Bill Clinton,10/8/92,47.816324,FALSE
1992,National,4,26,REP,George Bush,10/8/92,35.278443,FALSE
1992,National,4,25,DEM,Bill Clinton,10/9/92,47.564692,FALSE
1992,National,4,25,REP,George Bush,10/9/92,35.166804,FALSE
1992,National,3,24,DEM,Bill Clinton,10/10/92,47.680849,FALSE
1992,National,3,24,REP,George Bush,10/10/92,35.270559,FALSE
1992,National,3,23,DEM,Bill Clinton,10/11/92,47.730264,FALSE
1992,National,3,23,REP,George Bush,10/11/92,35.018436,FALSE
1992,National,3,22,DEM,Bill Clinton,10/12/92,47.588886,FALSE
1992,National,3,22,REP,George Bush,10/12/92,35.405617,FALSE
1992,National,3,21,DEM,Bill Clinton,10/13/92,47.033835,FALSE
1992,National,3,21,REP,George Bush,10/13/92,34.824994,FALSE
1992,National,3,20,DEM,Bill Clinton,10/14/92,46.342423,FALSE
1992,National,3,20,REP,George Bush,10/14/92,35.475278,FALSE
1992,National,3,19,DEM,Bill Clinton,10/15/92,46.053771,FALSE
1992,National,3,19,REP,George Bush,10/15/92,34.973423,FALSE
1992,National,3,18,DEM,Bill Clinton,10/16/92,45.220241,FALSE
1992,National,3,18,REP,George Bush,10/16/92,34.122238,FALSE
1992,National,2,17,DEM,Bill Clinton,10/17/92,46.792979,FALSE
1992,National,2,17,REP,George Bush,10/17/92,34.123847,FALSE
1992,National,2,16,DEM,Bill Clinton,10/18/92,46.980985,FALSE
1992,National,2,16,REP,George Bush,10/18/92,33.468803,FALSE
1992,National,2,15,DEM,Bill Clinton,10/19/92,46.79961,FALSE
1992,National,2,15,REP,George Bush,10/19/92,33.167369,FALSE
1992,National,2,14,DEM,Bill Clinton,10/20/92,46.250828,FALSE
1992,National,2,14,REP,George Bush,10/20/92,32.408242,FALSE
1992,National,2,13,DEM,Bill Clinton,10/21/92,46.488125,FALSE
1992,National,2,13,REP,George Bush,10/21/92,32.412017,FALSE
1992,National,2,12,DEM,Bill Clinton,10/22/92,45.556558,FALSE
1992,National,2,12,REP,George Bush,10/22/92,33.107383,FALSE
1992,National,2,11,DEM,Bill Clinton,10/23/92,44.94718,FALSE
1992,National,2,11,REP,George Bush,10/23/92,33.129732,FALSE
1992,National,1,10,DEM,Bill Clinton,10/24/92,44.724119,FALSE
1992,National,1,10,REP,George Bush,10/24/92,33.130291,FALSE
1992,National,1,9,DEM,Bill Clinton,10/25/92,44.597704,FALSE
1992,National,1,9,REP,George Bush,10/25/92,33.073898,FALSE
1992,National,1,8,DEM,Bill Clinton,10/26/92,44.209815,FALSE
1992,National,1,8,REP,George Bush,10/26/92,33.222566,FALSE
1992,National,1,7,DEM,Bill Clinton,10/27/92,44.007533,FALSE
1992,National,1,7,REP,George Bush,10/27/92,33.685326,FALSE
1992,National,1,6,DEM,Bill Clinton,10/28/92,43.856493,FALSE
1992,National,1,6,REP,George Bush,10/28/92,34.00939,FALSE
1992,National,1,5,DEM,Bill Clinton,10/29/92,43.2716,FALSE
1992,National,1,5,REP,George Bush,10/29/92,34.401347,FALSE
1992,National,1,4,DEM,Bill Clinton,10/30/92,43.068711,FALSE
1992,National,1,4,REP,George Bush,10/30/92,34.611604,FALSE
1992,National,0,3,DEM,Bill Clinton,10/31/92,42.818811,FALSE
1992,National,0,3,REP,George Bush,10/31/92,34.727836,FALSE
1992,National,0,2,DEM,Bill Clinton,11/1/92,42.686611,FALSE
1992,National,0,2,REP,George Bush,11/1/92,35.189058,FALSE
1992,National,0,1,DEM,Bill Clinton,11/2/92,42.673484,FALSE
1992,National,0,1,REP,George Bush,11/2/92,35.376987,FALSE
1992,National,0,0,DEM,Bill Clinton,11/3/92,42.673484,FALSE
1992,National,0,0,REP,George Bush,11/3/92,35.376987,FALSE
1988,National,36,250,DEM,Michael S. Dukakis,3/3/88,28.622527,TRUE
1988,National,36,250,REP,George Bush,3/3/88,66.252556,TRUE
1988,National,36,249,DEM,Michael S. Dukakis,3/4/88,28.622527,TRUE
1988,National,36,249,REP,George Bush,3/4/88,66.252556,TRUE
1988,National,35,248,DEM,Michael S. Dukakis,3/5/88,28.622527,TRUE
1988,National,35,248,REP,George Bush,3/5/88,66.252556,TRUE
1988,National,35,247,DEM,Michael S. Dukakis,3/6/88,28.622527,TRUE
1988,National,35,247,REP,George Bush,3/6/88,66.252556,TRUE
1988,National,35,246,DEM,Michael S. Dukakis,3/7/88,28.622527,TRUE
1988,National,35,246,REP,George Bush,3/7/88,66.252556,TRUE
1988,National,35,245,DEM,Michael S. Dukakis,3/8/88,28.622527,TRUE
1988,National,35,245,REP,George Bush,3/8/88,66.252556,TRUE
1988,National,35,244,DEM,Michael S. Dukakis,3/9/88,33.437483,TRUE
1988,National,35,244,REP,George Bush,3/9/88,56.709566,TRUE
1988,National,35,243,DEM,Michael S. Dukakis,3/10/88,36.258797,TRUE
1988,National,35,243,REP,George Bush,3/10/88,48.258236,TRUE
1988,National,35,242,DEM,Michael S. Dukakis,3/11/88,40.28026,TRUE
1988,National,35,242,REP,George Bush,3/11/88,50.001349,TRUE
1988,National,34,241,DEM,Michael S. Dukakis,3/12/88,40.28026,TRUE
1988,National,34,241,REP,George Bush,3/12/88,50.001349,TRUE
1988,National,34,240,DEM,Michael S. Dukakis,3/13/88,40.28026,TRUE
1988,National,34,240,REP,George Bush,3/13/88,50.001349,TRUE
1988,National,34,239,DEM,Michael S. Dukakis,3/14/88,40.28026,TRUE
1988,National,34,239,REP,George Bush,3/14/88,50.001349,TRUE
1988,National,34,238,DEM,Michael S. Dukakis,3/15/88,40.28026,TRUE
1988,National,34,238,REP,George Bush,3/15/88,50.001349,TRUE
1988,National,34,237,DEM,Michael S. Dukakis,3/16/88,40.28026,TRUE
1988,National,34,237,REP,George Bush,3/16/88,50.001349,TRUE
1988,National,34,236,DEM,Michael S. Dukakis,3/17/88,40.28026,TRUE
1988,National,34,236,REP,George Bush,3/17/88,50.001349,TRUE
1988,National,34,235,DEM,Michael S. Dukakis,3/18/88,40.28026,TRUE
1988,National,34,235,REP,George Bush,3/18/88,50.001349,TRUE
1988,National,33,234,DEM,Michael S. Dukakis,3/19/88,40.28026,TRUE
1988,National,33,234,REP,George Bush,3/19/88,50.001349,TRUE
1988,National,33,233,DEM,Michael S. Dukakis,3/20/88,40.28026,TRUE
1988,National,33,233,REP,George Bush,3/20/88,50.001349,TRUE
1988,National,33,232,DEM,Michael S. Dukakis,3/21/88,46.557618,TRUE
1988,National,33,232,REP,George Bush,3/21/88,47.906155,TRUE
1988,National,33,231,DEM,Michael S. Dukakis,3/22/88,45.488792,TRUE
1988,National,33,231,REP,George Bush,3/22/88,48.080584,TRUE
1988,National,33,230,DEM,Michael S. Dukakis,3/23/88,45.488792,TRUE
1988,National,33,230,REP,George Bush,3/23/88,48.080584,TRUE
1988,National,33,229,DEM,Michael S. Dukakis,3/24/88,45.488792,TRUE
1988,National,33,229,REP,George Bush,3/24/88,48.080584,TRUE
1988,National,33,228,DEM,Michael S. Dukakis,3/25/88,45.488792,TRUE
1988,National,33,228,REP,George Bush,3/25/88,48.080584,TRUE
1988,National,32,227,DEM,Michael S. Dukakis,3/26/88,45.488792,TRUE
1988,National,32,227,REP,George Bush,3/26/88,48.080584,TRUE
1988,National,32,226,DEM,Michael S. Dukakis,3/27/88,45.488792,TRUE
1988,National,32,226,REP,George Bush,3/27/88,48.079836,TRUE
1988,National,32,225,DEM,Michael S. Dukakis,3/28/88,45.488792,TRUE
1988,National,32,225,REP,George Bush,3/28/88,48.079836,TRUE
1988,National,32,224,DEM,Michael S. Dukakis,3/29/88,45.488792,TRUE
1988,National,32,224,REP,George Bush,3/29/88,48.079836,TRUE
1988,National,32,223,DEM,Michael S. Dukakis,3/30/88,45.488792,TRUE
1988,National,32,223,REP,George Bush,3/30/88,48.079836,TRUE
1988,National,32,222,DEM,Michael S. Dukakis,3/31/88,44.509537,TRUE
1988,National,32,222,REP,George Bush,3/31/88,48.685563,TRUE
1988,National,32,221,DEM,Michael S. Dukakis,4/1/88,44.509537,TRUE
1988,National,32,221,REP,George Bush,4/1/88,48.685563,TRUE
1988,National,31,220,DEM,Michael S. Dukakis,4/2/88,44.509537,TRUE
1988,National,31,220,REP,George Bush,4/2/88,48.685563,TRUE
1988,National,31,219,DEM,Michael S. Dukakis,4/3/88,44.509537,TRUE
1988,National,31,219,REP,George Bush,4/3/88,48.685563,TRUE
1988,National,31,218,DEM,Michael S. Dukakis,4/4/88,44.509537,TRUE
1988,National,31,218,REP,George Bush,4/4/88,48.685563,TRUE
1988,National,31,217,DEM,Michael S. Dukakis,4/5/88,44.509537,TRUE
1988,National,31,217,REP,George Bush,4/5/88,48.685563,TRUE
1988,National,31,216,DEM,Michael S. Dukakis,4/6/88,44.509537,TRUE
1988,National,31,216,REP,George Bush,4/6/88,48.685563,TRUE
1988,National,31,215,DEM,Michael S. Dukakis,4/7/88,46.0273,TRUE
1988,National,31,215,REP,George Bush,4/7/88,47.998136,TRUE
1988,National,31,214,DEM,Michael S. Dukakis,4/8/88,46.0273,TRUE
1988,National,31,214,REP,George Bush,4/8/88,47.998136,TRUE
1988,National,30,213,DEM,Michael S. Dukakis,4/9/88,46.0273,TRUE
1988,National,30,213,REP,George Bush,4/9/88,47.998136,TRUE
1988,National,30,212,DEM,Michael S. Dukakis,4/10/88,46.0273,TRUE
1988,National,30,212,REP,George Bush,4/10/88,47.998136,TRUE
1988,National,30,211,DEM,Michael S. Dukakis,4/11/88,46.0273,TRUE
1988,National,30,211,REP,George Bush,4/11/88,47.998136,TRUE
1988,National,30,210,DEM,Michael S. Dukakis,4/12/88,46.0273,TRUE
1988,National,30,210,REP,George Bush,4/12/88,47.998136,TRUE
1988,National,30,209,DEM,Michael S. Dukakis,4/13/88,46.0273,TRUE
1988,National,30,209,REP,George Bush,4/13/88,47.998136,TRUE
1988,National,30,208,DEM,Michael S. Dukakis,4/14/88,45.948488,TRUE
1988,National,30,208,REP,George Bush,4/14/88,48.129645,TRUE
1988,National,30,207,DEM,Michael S. Dukakis,4/15/88,45.948488,TRUE
1988,National,30,207,REP,George Bush,4/15/88,48.129645,TRUE
1988,National,29,206,DEM,Michael S. Dukakis,4/16/88,45.948312,TRUE
1988,National,29,206,REP,George Bush,4/16/88,48.12977,TRUE
1988,National,29,205,DEM,Michael S. Dukakis,4/17/88,45.948312,TRUE
1988,National,29,205,REP,George Bush,4/17/88,48.12977,TRUE
1988,National,29,204,DEM,Michael S. Dukakis,4/18/88,45.948312,TRUE
1988,National,29,204,REP,George Bush,4/18/88,48.12977,TRUE
1988,National,29,203,DEM,Michael S. Dukakis,4/19/88,45.948488,TRUE
1988,National,29,203,REP,George Bush,4/19/88,48.129645,TRUE
1988,National,29,202,DEM,Michael S. Dukakis,4/20/88,45.948488,TRUE
1988,National,29,202,REP,George Bush,4/20/88,48.129645,TRUE
1988,National,29,201,DEM,Michael S. Dukakis,4/21/88,47.016525,TRUE
1988,National,29,201,REP,George Bush,4/21/88,46.743025,TRUE
1988,National,29,200,DEM,Michael S. Dukakis,4/22/88,47.016525,TRUE
1988,National,29,200,REP,George Bush,4/22/88,46.743025,TRUE
1988,National,28,199,DEM,Michael S. Dukakis,4/23/88,47.018476,TRUE
1988,National,28,199,REP,George Bush,4/23/88,46.438871,TRUE
1988,National,28,198,DEM,Michael S. Dukakis,4/24/88,47.018476,TRUE
1988,National,28,198,REP,George Bush,4/24/88,46.438871,TRUE
1988,National,28,197,DEM,Michael S. Dukakis,4/25/88,47.018476,TRUE
1988,National,28,197,REP,George Bush,4/25/88,46.438871,TRUE
1988,National,28,196,DEM,Michael S. Dukakis,4/26/88,47.018476,TRUE
1988,National,28,196,REP,George Bush,4/26/88,46.438871,TRUE
1988,National,28,195,DEM,Michael S. Dukakis,4/27/88,47.018476,TRUE
1988,National,28,195,REP,George Bush,4/27/88,46.438871,TRUE
1988,National,28,194,DEM,Michael S. Dukakis,4/28/88,47.019833,TRUE
1988,National,28,194,REP,George Bush,4/28/88,46.438394,TRUE
1988,National,28,193,DEM,Michael S. Dukakis,4/29/88,47.018394,TRUE
1988,National,28,193,REP,George Bush,4/29/88,46.43857,TRUE
1988,National,27,192,DEM,Michael S. Dukakis,4/30/88,47.018394,TRUE
1988,National,27,192,REP,George Bush,4/30/88,46.43857,TRUE
1988,National,27,191,DEM,Michael S. Dukakis,5/1/88,47.018394,TRUE
1988,National,27,191,REP,George Bush,5/1/88,46.43857,TRUE
1988,National,27,190,DEM,Michael S. Dukakis,5/2/88,47.541522,TRUE
1988,National,27,190,REP,George Bush,5/2/88,45.418767,TRUE
1988,National,27,189,DEM,Michael S. Dukakis,5/3/88,47.541522,TRUE
1988,National,27,189,REP,George Bush,5/3/88,45.418767,TRUE
1988,National,27,188,DEM,Michael S. Dukakis,5/4/88,47.541522,TRUE
1988,National,27,188,REP,George Bush,5/4/88,45.418767,TRUE
1988,National,27,187,DEM,Michael S. Dukakis,5/5/88,47.541522,TRUE
1988,National,27,187,REP,George Bush,5/5/88,45.418767,TRUE
1988,National,27,186,DEM,Michael S. Dukakis,5/6/88,47.541522,TRUE
1988,National,27,186,REP,George Bush,5/6/88,45.418767,TRUE
1988,National,26,185,DEM,Michael S. Dukakis,5/7/88,47.541522,TRUE
1988,National,26,185,REP,George Bush,5/7/88,45.418767,TRUE
1988,National,26,184,DEM,Michael S. Dukakis,5/8/88,47.541522,TRUE
1988,National,26,184,REP,George Bush,5/8/88,45.418767,TRUE
1988,National,26,183,DEM,Michael S. Dukakis,5/9/88,47.538789,TRUE
1988,National,26,183,REP,George Bush,5/9/88,45.416809,TRUE
1988,National,26,182,DEM,Michael S. Dukakis,5/10/88,48.120507,TRUE
1988,National,26,182,REP,George Bush,5/10/88,45.35756,TRUE
1988,National,26,181,DEM,Michael S. Dukakis,5/11/88,48.120507,TRUE
1988,National,26,181,REP,George Bush,5/11/88,45.35756,TRUE
1988,National,26,180,DEM,Michael S. Dukakis,5/12/88,48.01512,TRUE
1988,National,26,180,REP,George Bush,5/12/88,43.305729,TRUE
1988,National,26,179,DEM,Michael S. Dukakis,5/13/88,48.01512,TRUE
1988,National,26,179,REP,George Bush,5/13/88,43.305729,TRUE
1988,National,25,178,DEM,Michael S. Dukakis,5/14/88,48.01512,TRUE
1988,National,25,178,REP,George Bush,5/14/88,43.305729,TRUE
1988,National,25,177,DEM,Michael S. Dukakis,5/15/88,50.347055,TRUE
1988,National,25,177,REP,George Bush,5/15/88,42.449717,TRUE
1988,National,25,176,DEM,Michael S. Dukakis,5/16/88,50.369422,TRUE
1988,National,25,176,REP,George Bush,5/16/88,42.624463,TRUE
1988,National,25,175,DEM,Michael S. Dukakis,5/17/88,50.369422,TRUE
1988,National,25,175,REP,George Bush,5/17/88,42.624463,TRUE
1988,National,25,174,DEM,Michael S. Dukakis,5/18/88,50.369422,TRUE
1988,National,25,174,REP,George Bush,5/18/88,42.624463,TRUE
1988,National,25,173,DEM,Michael S. Dukakis,5/19/88,50.369422,TRUE
1988,National,25,173,REP,George Bush,5/19/88,42.624463,TRUE
1988,National,25,172,DEM,Michael S. Dukakis,5/20/88,50.369422,TRUE
1988,National,25,172,REP,George Bush,5/20/88,42.624463,TRUE
1988,National,24,171,DEM,Michael S. Dukakis,5/21/88,50.369422,TRUE
1988,National,24,171,REP,George Bush,5/21/88,42.624463,TRUE
1988,National,24,170,DEM,Michael S. Dukakis,5/22/88,51.234247,TRUE
1988,National,24,170,REP,George Bush,5/22/88,42.957542,TRUE
1988,National,24,169,DEM,Michael S. Dukakis,5/23/88,51.234247,TRUE
1988,National,24,169,REP,George Bush,5/23/88,42.957542,TRUE
1988,National,24,168,DEM,Michael S. Dukakis,5/24/88,51.234247,TRUE
1988,National,24,168,REP,George Bush,5/24/88,42.957542,TRUE
1988,National,24,167,DEM,Michael S. Dukakis,5/25/88,51.588445,TRUE
1988,National,24,167,REP,George Bush,5/25/88,42.236077,TRUE
1988,National,24,166,DEM,Michael S. Dukakis,5/26/88,51.906258,TRUE
1988,National,24,166,REP,George Bush,5/26/88,42.417869,TRUE
1988,National,24,165,DEM,Michael S. Dukakis,5/27/88,51.906258,TRUE
1988,National,24,165,REP,George Bush,5/27/88,42.417869,TRUE
1988,National,23,164,DEM,Michael S. Dukakis,5/28/88,51.906258,TRUE
1988,National,23,164,REP,George Bush,5/28/88,42.417869,TRUE
1988,National,23,163,DEM,Michael S. Dukakis,5/29/88,51.906258,TRUE
1988,National,23,163,REP,George Bush,5/29/88,42.417869,TRUE
1988,National,23,162,DEM,Michael S. Dukakis,5/30/88,51.906258,TRUE
1988,National,23,162,REP,George Bush,5/30/88,42.417869,TRUE
1988,National,23,161,DEM,Michael S. Dukakis,5/31/88,51.906258,TRUE
1988,National,23,161,REP,George Bush,5/31/88,42.417869,TRUE
1988,National,23,160,DEM,Michael S. Dukakis,6/1/88,51.90561,TRUE
1988,National,23,160,REP,George Bush,6/1/88,42.418061,TRUE
1988,National,23,159,DEM,Michael S. Dukakis,6/2/88,51.90561,TRUE
1988,National,23,159,REP,George Bush,6/2/88,42.418061,TRUE
1988,National,23,158,DEM,Michael S. Dukakis,6/3/88,51.90561,TRUE
1988,National,23,158,REP,George Bush,6/3/88,42.418061,TRUE
1988,National,22,157,DEM,Michael S. Dukakis,6/4/88,51.90561,TRUE
1988,National,22,157,REP,George Bush,6/4/88,42.418061,TRUE
1988,National,22,156,DEM,Michael S. Dukakis,6/5/88,51.90561,TRUE
1988,National,22,156,REP,George Bush,6/5/88,42.418061,TRUE
1988,National,22,155,DEM,Michael S. Dukakis,6/6/88,51.90561,TRUE
1988,National,22,155,REP,George Bush,6/6/88,42.418061,TRUE
1988,National,22,154,DEM,Michael S. Dukakis,6/7/88,51.90561,TRUE
1988,National,22,154,REP,George Bush,6/7/88,42.418061,TRUE
1988,National,22,153,DEM,Michael S. Dukakis,6/8/88,50.065231,TRUE
1988,National,22,153,REP,George Bush,6/8/88,44.172258,TRUE
1988,National,22,152,DEM,Michael S. Dukakis,6/9/88,48.91691,TRUE
1988,National,22,152,REP,George Bush,6/9/88,43.06067,TRUE
1988,National,22,151,DEM,Michael S. Dukakis,6/10/88,48.91691,TRUE
1988,National,22,151,REP,George Bush,6/10/88,43.06067,TRUE
1988,National,21,150,DEM,Michael S. Dukakis,6/11/88,48.91691,TRUE
1988,National,21,150,REP,George Bush,6/11/88,43.06067,TRUE
1988,National,21,149,DEM,Michael S. Dukakis,6/12/88,49.761134,TRUE
1988,National,21,149,REP,George Bush,6/12/88,40.917461,TRUE
1988,National,21,148,DEM,Michael S. Dukakis,6/13/88,49.761134,TRUE
1988,National,21,148,REP,George Bush,6/13/88,40.917461,TRUE
1988,National,21,147,DEM,Michael S. Dukakis,6/14/88,49.761134,TRUE
1988,National,21,147,REP,George Bush,6/14/88,40.917461,TRUE
1988,National,21,146,DEM,Michael S. Dukakis,6/15/88,49.761134,TRUE
1988,National,21,146,REP,George Bush,6/15/88,40.917461,TRUE
